chrom	tss.start	tss.end	name2
chr16	48431348	48431350	Morc1
chr16	48772068	48772070	Trat1
chr16	48816967	48816969	Retnlb
chr16	48842663	48842665	Retnla
chr16	48872719	48872721	Retnlg
chr16	48994224	48994226	Dzip3
chr16	48994299	48994301	C330027C09Rik
chr16	49057597	49057599	Myh15
chr16	49699405	49699407	Ift57
chr16	49855765	49855767	Cd47
chr16	49980571	49980573	Gm6936
chr16	50072964	50072966	Gm4827
chr16	50432501	50432503	Bbx
chr16	50526356	50526358	G730013B05Rik
chr16	50528613	50528615	G730013B05Rik
chr16	50590614	50590616	4930542D17Rik
chr16	50591266	50591268	Ccdc54
chr16	50727243	50727245	Mir6363
chr16	50732885	50732887	Dubr
chr16	50783520	50783522	1700116B05Rik
chr16	52031660	52031662	Cblb
chr16	52453109	52453111	Alcam
chr16	52815856	52815858	4930404A05Rik
chr16	55283349	55283351	Zpld1
chr16	55494842	55494844	Mir5118
chr16	55822250	55822252	Nfkbiz
chr16	55838753	55838755	Nfkbiz
chr16	55895391	55895393	Nxpe3
chr16	55934960	55934962	Cep97
chr16	55966386	55966388	Rpl24
chr16	55973915	55973917	Zbtb11
chr16	55974729	55974731	Zbtb11os1
chr16	56029829	56029831	Pcnp
chr16	56037886	56037888	Trmt10c
chr16	56075515	56075517	Senp7
chr16	56075591	56075593	Senp7
chr16	56204424	56204426	Impg2
chr16	56477957	56477959	Abi3bp
chr16	56717562	56717564	Tfg
chr16	56795970	56795972	Adgrg7
chr16	56886275	56886277	Tmem45a
chr16	57071458	57071460	Tmem45a2
chr16	57121825	57121827	Tomm70a
chr16	57167444	57167446	Nit2
chr16	57231578	57231580	Tbc1d23
chr16	57292963	57292965	Tmem30c
chr16	57353388	57353390	Filip1l
chr16	57549353	57549355	Filip1l
chr16	57606979	57606981	Cmss1
chr16	57754849	57754851	Col8a1
chr16	58408646	58408648	Dcbld2
chr16	58523424	58523426	St3gal6
chr16	58617090	58617092	Gm813
chr16	58638515	58638517	E330017A01Rik
chr16	58670319	58670321	Cpox
chr16	58718836	58718838	Gpr15
chr16	58728021	58728023	Cldnd1
chr16	58761352	58761354	Olfr172
chr16	58797737	58797739	Olfr173
chr16	58826586	58826588	Olfr175-ps1
chr16	58872973	58872975	Olfr176
chr16	58872973	58872975	Olfr177
chr16	58890043	58890045	Olfr178
chr16	58918311	58918313	Olfr180
chr16	58928469	58928471	Olfr181
chr16	58995228	58995230	Olfr183
chr16	59027730	59027732	Olfr186
chr16	59039574	59039576	Olfr187
chr16	59074903	59074905	Olfr190
chr16	59086306	59086308	Olfr191
chr16	59098815	59098817	Olfr192
chr16	59110433	59110435	Olfr193
chr16	59119893	59119895	Olfr194
chr16	59148676	59148678	Olfr195
chr16	59167966	59167968	Olfr196
chr16	59186306	59186308	Olfr197
chr16	59202249	59202251	Olfr198
chr16	59216436	59216438	Olfr199
chr16	59269490	59269492	Olfr201
chr16	59284320	59284322	Olfr202
chr16	59302979	59302981	Olfr203
chr16	59315230	59315232	Olfr204
chr16	59329332	59329334	Olfr205
chr16	59345524	59345526	Olfr206
chr16	59362041	59362043	Olfr209
chr16	59362041	59362043	Olfr208
chr16	59362041	59362043	Olfr207
chr16	59407206	59407208	Gabrr3
chr16	59469063	59469065	1700022E09Rik
chr16	59471599	59471601	Mina
chr16	59555577	59555579	Crybg3
chr16	59636769	59636771	4930547E14Rik
chr16	59639164	59639166	Arl6
chr16	60605356	60605358	Epha6
chr16	62786541	62786543	Nsun3
chr16	62814500	62814502	Stx19
chr16	62846865	62846867	Arl13b
chr16	62854131	62854133	Pros1
chr16	63863982	63863984	Epha3
chr16	64478959	64478961	Csnka2ip
chr16	64770764	64770766	4930453N24Rik
chr16	64786146	64786148	Zfp654
chr16	64851909	64851911	Cggbp1
chr16	65105609	65105611	Htr1f
chr16	65520962	65520964	Pou1f1
chr16	65562941	65562943	Chmp2b
chr16	65815876	65815878	Vgll3
chr16	66657361	66657363	1700010K23Rik
chr16	67621152	67621154	Cadm2
chr16	69800625	69800627	4930428D20Rik
chr16	69863988	69863990	Speer2
chr16	70314192	70314194	Gbe1
chr16	70616668	70616670	D16Ertd519e
chr16	71131319	71131321	4931420L22Rik
chr16	71250147	71250149	4930567J20Rik
chr16	72234571	72234573	8030451O07Rik
chr16	72663392	72663394	Robo1
chr16	74342311	74342313	Mir691
chr16	74411156	74411158	Robo2
chr16	75586305	75586307	Lipi
chr16	75593134	75593136	Rbm11
chr16	75767062	75767064	Hspa13
chr16	75909510	75909512	Samsn1
chr16	76122856	76122858	4930578N18Rik
chr16	76373293	76373295	Nrip1
chr16	77011125	77011127	1700041M19Rik
chr16	77014312	77014314	Usp25
chr16	77329571	77329573	Mir99ahg
chr16	77599179	77599181	Mir99a
chr16	77599900	77599902	Mirlet7c-1
chr16	77646516	77646518	Mir125b-2
chr16	78255698	78255700	E330011O21Rik
chr16	78301914	78301916	Cxadr
chr16	78377001	78377003	Gm7334
chr16	78377054	78377056	Btg3
chr16	78377425	78377427	Btg3
chr16	78560559	78560561	4930478L05Rik
chr16	78576932	78576934	D16Ertd472e
chr16	78931191	78931193	Chodl
chr16	79091341	79091343	Tmprss15
chr16	81200940	81200942	Ncam2
chr16	84371386	84371388	4930553E22Rik
chr16	84680032	84680034	4930529L06Rik
chr16	84713266	84713268	Mir155hg
chr16	84714383	84714385	Mir155
chr16	84735546	84735548	Mrpl39
chr16	84774366	84774368	Jam2
chr16	84835242	84835244	Atp5j
chr16	84835245	84835247	Atp5j
chr16	84835266	84835268	Atp5j
chr16	84835367	84835369	Gabpa
chr16	84835869	84835871	Atp5j
chr16	84972454	84972456	Gm10791
chr16	85173951	85173953	App
chr16	85550617	85550619	Cyyr1
chr16	85803357	85803359	Adamts1
chr16	85819454	85819456	4930556C24Rik
chr16	85901369	85901371	Adamts5
chr16	87354428	87354430	N6amt1
chr16	87432850	87432852	Ltn1
chr16	87440836	87440838	Rwdd2b
chr16	87455228	87455230	Usp16
chr16	87496113	87496115	Cct8
chr16	87496316	87496318	B130034C11Rik
chr16	87553573	87553575	Map3k7cl
chr16	87699197	87699199	Bach1
chr16	88290502	88290504	Grik1
chr16	88507222	88507224	Cldn17
chr16	88563427	88563429	Cldn8
chr16	88612523	88612525	Krtap24-1
chr16	88627910	88627912	2310079G19Rik
chr16	88648040	88648042	Krtap26-1
chr16	88671898	88671900	Krtap27-1
chr16	88708206	88708208	2310061N02Rik
chr16	88729105	88729107	Krtap13-1
chr16	88751872	88751874	Krtap13
chr16	88759090	88759092	2310034C09Rik
chr16	88774450	88774452	2310057N15Rik
chr16	88812464	88812466	Gm20741
chr16	88826389	88826391	Krtap14
chr16	88829252	88829254	Krtap15
chr16	88869654	88869656	Krtap19-1
chr16	88874513	88874515	Krtap19-2
chr16	88878282	88878284	Krtap19-3
chr16	88885333	88885335	Krtap19-4
chr16	88896693	88896695	Krtap19-5
chr16	88932508	88932510	Krtap19-9b
chr16	88963117	88963119	Krtap16-3
chr16	89011003	89011005	Krtap22-2
chr16	89015520	89015522	Gm10229
chr16	89031942	89031944	Krtap6-1
chr16	89041716	89041718	Gm10228
chr16	89048143	89048145	Krtap6-5
chr16	89064246	89064248	1110025L11Rik
chr16	89206104	89206106	Krtap20-2
chr16	89404018	89404020	Krtap21-1
chr16	89420355	89420357	Krtap6-2
chr16	89488196	89488198	Krtap8-1
chr16	89508567	89508569	Krtap7-1
chr16	89571427	89571429	Krtap11-1
chr16	89818596	89818598	Tiam1
chr16	89961071	89961073	Tiam1
chr16	89974943	89974945	Tiam1
chr16	90142480	90142482	Gm10789
chr16	90220985	90220987	Sod1
chr16	90284669	90284671	Scaf4
chr16	90386640	90386642	Hunk
chr16	90727615	90727617	Mis18a
chr16	90738567	90738569	Mrap
chr16	90810657	90810659	Urb1
chr16	90826962	90826964	Eva1c
chr16	90831102	90831104	Eva1c
chr16	90935093	90935095	1110004E09Rik
chr16	91011339	91011341	Synj1
chr16	91011492	91011494	4930404I05Rik
chr16	91011552	91011554	Synj1
chr16	91044623	91044625	Paxbp1
chr16	91069389	91069391	4932438H23Rik
chr16	91225793	91225795	Olig2
chr16	91270012	91270014	Olig1
chr16	91373026	91373028	Ifnar2
chr16	91406478	91406480	Il10rb
chr16	91465347	91465349	A930006K02Rik
chr16	91485458	91485460	Ifnar1
chr16	91527788	91527790	Mir6367
chr16	91547337	91547339	Ifngr2
chr16	91597924	91597926	Tmem50b
chr16	91619243	91619245	Dnajc28
chr16	91647216	91647218	Gart
chr16	91648067	91648069	Son
chr16	91688972	91688974	Donson
chr16	91689141	91689143	Gm10785
chr16	91729046	91729048	Cryzl1
chr16	91729614	91729616	Itsn1
chr16	91931874	91931876	Atp5o
chr16	92058565	92058567	Slc5a3
chr16	92058579	92058581	Mrps6
chr16	92292632	92292634	Kcne2
chr16	92301546	92301548	Smim11
chr16	92312710	92312712	1700048M11Rik
chr16	92321685	92321687	4930563D23Rik
chr16	92359712	92359714	Kcne1
chr16	92382927	92382929	Gm29805
chr16	92400322	92400324	Rcan1
chr16	92466413	92466415	Rcan1
chr16	92478985	92478987	2410124H12Rik
chr16	92498390	92498392	Clic6
chr16	92697573	92697575	Runx1
chr16	92826318	92826320	Runx1
chr16	93353433	93353435	1810053B23Rik
chr16	93354315	93354317	1810053B23Rik
chr16	93358956	93358958	1810053B23Rik
chr16	93359755	93359757	1810053B23Rik
chr16	93359787	93359789	1810053B23Rik
chr16	93369963	93369965	Mir802
chr16	93459116	93459118	1700029J03Rik
chr16	93604059	93604061	Setd4
chr16	93608080	93608082	Cbr1
chr16	93683462	93683464	Cbr3
chr16	93712150	93712152	Dopey2
chr16	93832364	93832366	Morc3
chr16	93884144	93884146	Chaf1b
chr16	93929811	93929813	Cldn14
chr16	93930061	93930063	Cldn14
chr16	94009081	94009083	Cldn14
chr16	94085503	94085505	Sim2
chr16	94509462	94509464	Hlcs
chr16	94550027	94550029	Ripply3
chr16	94591936	94591938	Pigp
chr16	94592156	94592158	Pigp
chr16	94592316	94592318	Pigp
chr16	94592344	94592346	Ttc3
chr16	94592621	94592623	Pigp
chr16	94748235	94748237	Dscr3
chr16	94791811	94791813	Dyrk1a
chr16	94792512	94792514	Dyrk1a
chr16	95078296	95078298	Kcnj6
chr16	95219302	95219304	Kcnj6
chr16	95479163	95479165	Kcnj15
chr16	95680954	95680956	Erg
chr16	95751971	95751973	Erg
chr16	95808199	95808201	Erg
chr16	95924012	95924014	Ets2
chr16	96120319	96120321	1600002D24Rik
chr16	96150683	96150685	1600002D24Rik
chr16	96212509	96212511	Psmg1
chr16	96304034	96304036	Brwd1
chr16	96349331	96349333	Hmgn1
chr16	96367024	96367026	Wrb
chr16	96413863	96413865	Lca5l
chr16	96422075	96422077	Sh3bgr
chr16	96457406	96457408	B3galt5
chr16	96502637	96502639	B3galt5
chr16	96583362	96583364	Igsf5
chr16	96583366	96583368	Igsf5
chr16	96583369	96583371	Igsf5
chr16	96665220	96665222	Itgb2l
chr16	96689211	96689213	Pcp4
chr16	97392341	97392343	Dscam
chr16	97578333	97578335	Bace2
chr16	97684511	97684513	Mx1
chr16	97684512	97684514	Mx1
chr16	97726542	97726544	Fam3b
chr16	97757686	97757688	Mx2
chr16	97757688	97757690	Mx2
chr16	97832801	97832803	Tmprss2
chr16	97985361	97985363	Ripk4
chr16	98072833	98072835	Prdm15
chr16	98098897	98098899	Mir6964
chr16	98144242	98144244	C2cd2
chr16	98183785	98183787	Zbtb21
chr16	98218510	98218512	B230307C23Rik
chr16	98303603	98303605	A630089N07Rik
chr17	3084182	3084184	Pisd-ps2
chr17	3114970	3114972	Scaf8
chr17	3326571	3326573	Tiam2
chr17	3397205	3397207	Tiam2
chr17	3482313	3482315	Tiam2
chr17	3483488	3483490	Tiam2
chr17	3532552	3532554	Cldn20
chr17	3557712	3557714	Tfb1m
chr17	3557822	3557824	1700102H20Rik
chr17	3696260	3696262	Nox3
chr17	4082994	4082996	4930470H14Rik
chr17	4122101	4122103	4930548J01Rik
chr17	4634978	4634980	4930517M08Rik
chr17	4995072	4995074	Arid1b
chr17	5418766	5418768	Ldhal6b
chr17	5440259	5440261	Tmem242
chr17	5483068	5483070	Gm8363
chr17	5492598	5492600	Zdhhc14
chr17	5798655	5798657	3300005D01Rik
chr17	5799488	5799490	3300005D01Rik
chr17	5841378	5841380	Snx9
chr17	5941278	5941280	Synj2
chr17	5975584	5975586	Synj2
chr17	6007578	6007580	Synj2
chr17	6079738	6079740	Serac1
chr17	6079826	6079828	Gtf2h5
chr17	6106828	6106830	Tulp4
chr17	6138146	6138148	Tulp4
chr17	6270468	6270470	Tmem181a
chr17	6317473	6317475	Dynlt1a
chr17	6429258	6429260	Dynlt1b
chr17	6450141	6450143	Tmem181b-ps
chr17	6600794	6600796	Dynlt1f
chr17	6600902	6600904	Dynlt1c
chr17	6635806	6635808	Tmem181c-ps
chr17	6654955	6654957	Dynlt1c
chr17	6655063	6655065	Dynlt1f
chr17	6806386	6806388	Dynlt1f
chr17	6806494	6806496	Dynlt1c
chr17	6825642	6825644	Tmem181c-ps
chr17	6860547	6860549	Dynlt1c
chr17	6860655	6860657	Dynlt1f
chr17	6877958	6877960	Sytl3
chr17	6893420	6893422	Sytl3
chr17	6910177	6910179	Sytl3
chr17	6987128	6987130	Ezr
chr17	7099685	7099687	Mir692-1
chr17	7152704	7152706	Rsph3b
chr17	7165504	7165506	Tagap1
chr17	7183207	7183209	Rnaset2b
chr17	7229890	7229892	Gm1604b
chr17	7374462	7374464	Rps6ka2
chr17	7529007	7529009	Tcp10a
chr17	7557044	7557046	Ttll2
chr17	7589653	7589655	Gm9992
chr17	7997838	7997840	Fndc1
chr17	8118863	8118865	Tagap
chr17	8138477	8138479	Rsph3a
chr17	8294092	8294094	Gm1604b
chr17	8340652	8340654	Rnaset2a
chr17	8340696	8340698	Rnaset2b
chr17	8358381	8358383	Fgfr1op
chr17	8428906	8428908	Ccr6
chr17	8435389	8435391	Ccr6
chr17	8436670	8436672	Ccr6
chr17	8437921	8437923	Ccr6
chr17	8476676	8476678	Mpc1
chr17	8503966	8503968	Sft2d1
chr17	8503982	8503984	4930506C21Rik
chr17	8533269	8533271	Prr18
chr17	8533602	8533604	Prr18
chr17	8565259	8565261	T2
chr17	8582332	8582334	Gm16702
chr17	8627286	8627288	T
chr17	8719664	8719666	Pde10a
chr17	8994608	8994610	Pde10a
chr17	9181196	9181198	1700010I14Rik
chr17	9360886	9360888	6530411M01Rik
chr17	9862568	9862570	Pabpc6
chr17	9968730	9968732	4930452A19Rik
chr17	10512225	10512227	Qk
chr17	10512782	10512784	Cahm
chr17	10517465	10517467	1700110C19Rik
chr17	10649080	10649082	A230009B12Rik
chr17	11033056	11033058	Pacrg
chr17	11033223	11033225	Park2
chr17	12076054	12076056	D17Ertd648e
chr17	12312148	12312150	Agpat4
chr17	12511525	12511527	Map3k4
chr17	12511717	12511719	4732491K20Rik
chr17	12571473	12571475	Plg
chr17	12659708	12659710	C030013G03Rik
chr17	12700569	12700571	Slc22a3
chr17	12777053	12777055	Slc22a2
chr17	12868703	12868705	Slc22a1
chr17	12934175	12934177	Airn
chr17	12962571	12962573	Igf2r
chr17	13061008	13061010	Mas1
chr17	13068898	13068900	Mrgprh
chr17	13102865	13102867	Pnldc1
chr17	13108956	13108958	Mrpl18
chr17	13109193	13109195	Tcp1
chr17	13115721	13115723	Snora20
chr17	13133261	13133263	Acat3
chr17	13153590	13153592	Acat2
chr17	13185124	13185126	Wtap
chr17	13185404	13185406	Wtap
chr17	13200703	13200705	Sod2
chr17	13245145	13245147	Gpr31b
chr17	13253975	13253977	Tcp10b
chr17	13291337	13291339	Gm11166
chr17	13324656	13324658	Unc93a
chr17	13397906	13397908	Gm10512
chr17	13414052	13414054	Smok2a
chr17	13423127	13423129	Smok2b
chr17	13547436	13547438	Tcp10c
chr17	13714320	13714322	Smok4a
chr17	13746959	13746961	2700054A10Rik
chr17	13897546	13897548	Mllt4
chr17	13898400	13898402	Tcte2
chr17	14085378	14085380	Gm7168
chr17	14340837	14340839	Dact2
chr17	14416511	14416513	Smoc2
chr17	14535948	14535950	4930474M22Rik
chr17	14831268	14831270	Thbs2
chr17	15080128	15080130	Wdr27
chr17	15080187	15080189	1600012H06Rik
chr17	15085827	15085829	LOC106740
chr17	15098236	15098238	Phf10
chr17	15115775	15115777	Gm3417
chr17	15115775	15115777	Gm3448
chr17	15115826	15115828	9030025P20Rik
chr17	15146802	15146804	Gm3435
chr17	15147147	15147149	Gm3417
chr17	15147147	15147149	Gm3448
chr17	15178522	15178524	Gm3417
chr17	15178522	15178524	Gm3448
chr17	15178522	15178524	Tcte3
chr17	15178574	15178576	Ermard
chr17	15190021	15190023	Ermard
chr17	15377746	15377748	Gm5091
chr17	15491424	15491426	Gm10510
chr17	15512786	15512788	Dll1
chr17	15533164	15533166	Fam120b
chr17	15533208	15533210	Fam120b
chr17	15635239	15635241	Psmb1
chr17	15636850	15636852	Tbp
chr17	15664264	15664266	Pdcd2
chr17	15700286	15700288	Prdm9
chr17	15768750	15768752	4933401D09Rik
chr17	15841929	15841931	Chd1
chr17	15963549	15963551	Rgmb
chr17	17201065	17201067	Zfp960
chr17	17258345	17258347	Zfp97
chr17	17511294	17511296	Riok2
chr17	17539648	17539650	Lix1
chr17	17761452	17761454	Lnpep
chr17	17840903	17840905	Vmn2r90
chr17	17967150	17967152	Mir99b
chr17	17967314	17967316	Mirlet7e
chr17	17967774	17967776	Mir125a
chr17	17967937	17967939	Spaca6
chr17	17992151	17992153	Has1
chr17	18020902	18020904	Fpr1
chr17	18024786	18024788	Fpr2
chr17	18107420	18107422	Fpr3
chr17	18158695	18158697	Fpr-rs4
chr17	18186446	18186448	Vmn2r124
chr17	18222019	18222021	Vmn2r91
chr17	18288892	18288894	Vmn2r92
chr17	18414529	18414531	Vmn2r94
chr17	18435243	18435245	Vmn2r93
chr17	18561066	18561068	Vmn2r95
chr17	18718689	18718691	Vmn2r96
chr17	19051284	19051286	Vmn2r97
chr17	19190455	19190457	Vmn2r98
chr17	19499097	19499099	Vmn2r99
chr17	19641773	19641775	Vmn2r100
chr17	19714193	19714195	Vmn2r101
chr17	19797361	19797363	Vmn2r102
chr17	19910325	19910327	Vmn2r103
chr17	20185168	20185170	Vmn2r104
chr17	20320060	20320062	Fpr-rs6
chr17	20371835	20371837	Vmn2r105
chr17	20422393	20422395	Vmn2r106
chr17	20482387	20482389	Vmn2r107
chr17	20556125	20556127	Vmn1r224
chr17	20618199	20618201	Vmn2r108
chr17	20639261	20639263	Vmn1r225
chr17	20701719	20701721	Vmn2r109
chr17	20733222	20733224	Vmn2r110
chr17	20761840	20761842	Fpr-rs3
chr17	20824470	20824472	Vmn1r226
chr17	20872062	20872064	Vmn1r227
chr17	20914464	20914466	Vmn1r228
chr17	20951457	20951459	Vmn1r229
chr17	20983513	20983515	Vmn1r230
chr17	21027614	21027616	Vmn1r231
chr17	21051326	21051328	Vmn1r232
chr17	21082416	21082418	Ppp2r1a
chr17	21131649	21131651	Vmn1r233
chr17	21145903	21145905	Zfp160
chr17	21365788	21365790	Vmn1r234
chr17	21397389	21397391	Vmn1r235
chr17	21423495	21423497	Vmn1r236
chr17	21450979	21450981	Vmn1r237
chr17	21520710	21520712	Zfp677
chr17	21560189	21560191	Zfp54
chr17	21587336	21587338	Zfp51
chr17	21625950	21625952	Zfp53
chr17	21672501	21672503	Zfp52
chr17	21672841	21672843	9330136K24Rik
chr17	21704008	21704010	Zfp948
chr17	21787576	21787578	3110052M02Rik
chr17	21827177	21827179	Gm10509
chr17	21844706	21844708	Zfp760
chr17	21870689	21870691	Zfp229
chr17	21982725	21982727	Zfp820
chr17	22046892	22046894	2210404O09Rik
chr17	22099430	22099432	Zfp942
chr17	22099524	22099526	Zfp943
chr17	22302943	22302945	Zfp947
chr17	22362580	22362582	Gm4944
chr17	22498366	22498368	Zfp944
chr17	22498418	22498420	Zfp758
chr17	22561233	22561235	Zfp946
chr17	22710239	22710241	Vmn2r111
chr17	22738113	22738115	Vmn2r112
chr17	22954713	22954715	Gm16386
chr17	23004100	23004102	Zfp945
chr17	23080149	23080151	Vmn2r113
chr17	23141936	23141938	Vmn2r-ps129
chr17	23330194	23330196	Zfp40
chr17	23449279	23449281	Vmn2r114
chr17	23480942	23480944	Vmn2r115
chr17	23521768	23521770	Vmn2r116
chr17	23616563	23616565	Vmn2r117
chr17	23687764	23687766	6330415G19Rik
chr17	23701192	23701194	Zfp213
chr17	23736453	23736455	Zfp13
chr17	23737791	23737793	Zscan10
chr17	23782235	23782237	Mmp25
chr17	23797488	23797490	Ccdc64b
chr17	23810573	23810575	Hcfc1r1
chr17	23810736	23810738	Thoc6
chr17	23814415	23814417	Tnfrsf12a
chr17	23816330	23816332	Cldn6
chr17	23820992	23820994	Cldn9
chr17	23863301	23863303	Pkmyt1
chr17	23877296	23877298	Paqr4
chr17	23882795	23882797	Kremen2
chr17	23886201	23886203	9530082P21Rik
chr17	23908557	23908559	Flywch1
chr17	23923043	23923045	Flywch2
chr17	23940152	23940154	Srrm2
chr17	23960256	23960258	Mir5125
chr17	23966075	23966077	Tceb2
chr17	23972733	23972735	Prss33
chr17	23981122	23981124	Prss41
chr17	23990737	23990739	Prss32
chr17	24005037	24005039	Prss21
chr17	24017841	24017843	Dcpp1
chr17	24035687	24035689	Dcpp2
chr17	24054423	24054425	Dcpp3
chr17	24078961	24078963	Sbp
chr17	24092239	24092241	Sbpl
chr17	24112196	24112198	Prss30
chr17	24135066	24135068	Prss22
chr17	24175208	24175210	Prss27
chr17	24210451	24210453	Kctd5
chr17	24278560	24278562	Pdpk1
chr17	24287888	24287890	Pdpk1
chr17	24300699	24300701	Amdhd2
chr17	24306339	24306341	Atp6v0c-ps2
chr17	24306373	24306375	Atp6v0c
chr17	24336901	24336903	Tbc1d24
chr17	24342506	24342508	Tbc1d24
chr17	24346331	24346333	Ntn3
chr17	24357713	24357715	1600002H07Rik
chr17	24371548	24371550	Mir5134
chr17	24377891	24377893	Mir6965
chr17	24388353	24388355	Ccnf
chr17	24484196	24484198	Abca17
chr17	24488966	24488968	Abca3
chr17	24551457	24551459	D330041H03Rik
chr17	24551618	24551620	Rnps1
chr17	24563626	24563628	Eci1
chr17	24580045	24580047	Dnase1l2
chr17	24592336	24592338	E4f1
chr17	24607416	24607418	Pgp
chr17	24610827	24610829	Bricd5
chr17	24616022	24616024	Mlst8
chr17	24625726	24625728	Caskin1
chr17	24664882	24664884	Traf7
chr17	24665194	24665196	Rab26os
chr17	24670691	24670693	Rab26
chr17	24686893	24686895	Pkd1
chr17	24769571	24769573	Tsc2
chr17	24769625	24769627	Nthl1
chr17	24781901	24781903	Slc9a3r2
chr17	24787249	24787251	Slc9a3r2
chr17	24795369	24795371	Npw
chr17	24806695	24806697	Zfp598
chr17	24826893	24826895	Syngr3
chr17	24833100	24833102	Gfer
chr17	24833177	24833179	Noxo1
chr17	24844597	24844599	Tbl3
chr17	24855001	24855003	Rnf151
chr17	24856776	24856778	Snora78
chr17	24856909	24856911	Snhg9
chr17	24857006	24857008	Rps2
chr17	24857732	24857734	Snora64
chr17	24861332	24861334	Ndufb10
chr17	24864772	24864774	Rpl3l
chr17	24869628	24869630	Rpl3l
chr17	24873585	24873587	Msrb1
chr17	24889946	24889948	Hs3st6
chr17	24941325	24941327	Meiob
chr17	24987246	24987248	Fahd1
chr17	24987433	24987435	Hagh
chr17	24987610	24987612	Hagh
chr17	25015713	25015715	Igfals
chr17	25023294	25023296	Nubp2
chr17	25023617	25023619	Spsb3
chr17	25024424	25024426	Spsb3
chr17	25032031	25032033	Eme2
chr17	25032063	25032065	Mrps34
chr17	25033443	25033445	Nme3
chr17	25073921	25073923	Mapk8ip3
chr17	25097567	25097569	Hn1l
chr17	25152174	25152176	Cramp1l
chr17	25153029	25153031	Ift140
chr17	25218058	25218060	Tmem204
chr17	25252849	25252851	Telo2
chr17	25252911	25252913	Telo2
chr17	25257703	25257705	Ptx4
chr17	25270334	25270336	Clcn7
chr17	25273574	25273576	Clcn7
chr17	25299404	25299406	Ccdc154
chr17	25321504	25321506	BC003965
chr17	25325343	25325345	Unkl
chr17	25325857	25325859	Unkl
chr17	25359525	25359527	Unkl
chr17	25377060	25377062	Gnptg
chr17	25377113	25377115	Tsr3
chr17	25382582	25382584	Mir3547
chr17	25393308	25393310	Baiap3
chr17	25410375	25410377	Ube2i
chr17	25410858	25410860	Ube2i
chr17	25411067	25411069	Gm17801
chr17	25411254	25411256	Ube2i
chr17	25435337	25435339	Prss34
chr17	25445589	25445591	Prss28
chr17	25455597	25455599	Prss29
chr17	25482506	25482508	Tpsab1
chr17	25503276	25503278	Tpsb2
chr17	25507496	25507498	Tpsg1
chr17	25570727	25570729	Cacna1h
chr17	25608533	25608535	Tekt4
chr17	25634232	25634234	Sstr5
chr17	25707630	25707632	Sox8
chr17	25707754	25707756	2810468N07Rik
chr17	25716117	25716119	Lmf1
chr17	25854115	25854117	Gng13
chr17	25864359	25864361	Chtf18
chr17	25864694	25864696	Rpusd1
chr17	25872983	25872985	Mslnl
chr17	25891271	25891273	Msln
chr17	25910719	25910721	Narfl
chr17	25917751	25917753	Mir6966
chr17	25922282	25922284	Haghl
chr17	25922530	25922532	Haghl
chr17	25923523	25923525	Ccdc78
chr17	25929331	25929333	Fam173a
chr17	25929338	25929340	Fam173a
chr17	25933989	25933991	Metrn
chr17	25946028	25946030	Fbxl16
chr17	25960570	25960572	Wdr24
chr17	25965986	25965988	Jmjd8
chr17	25968372	25968374	Mir3082
chr17	25970305	25970307	Stub1
chr17	25974071	25974073	Rhbdl1
chr17	25981795	25981797	Rhot2
chr17	25998459	25998461	Wdr90
chr17	26005682	26005684	Fam195a
chr17	26012443	26012445	0610011F06Rik
chr17	26017802	26017804	Wfikkn1
chr17	26039171	26039173	Gm10012
chr17	26056658	26056660	Rab40c
chr17	26078933	26078935	Pigq
chr17	26081875	26081877	Nhlrc4
chr17	26102449	26102451	Capn15
chr17	26158804	26158806	Rab11fip3
chr17	26206121	26206123	Rab11fip3
chr17	26227108	26227110	Decr2
chr17	26232414	26232416	Nme4
chr17	26250259	26250261	Tmem8
chr17	26260446	26260448	Mrpl28
chr17	26275629	26275631	Axin1
chr17	26336031	26336033	Pdia2
chr17	26338294	26338296	Arhgdig
chr17	26339905	26339907	Rgs11
chr17	26381186	26381188	Fam234a
chr17	26389853	26389855	Luc7l
chr17	26551908	26551910	Neurl1b
chr17	26645416	26645418	Dusp1
chr17	26698455	26698457	Ergic1
chr17	26813339	26813341	Atp6v0e
chr17	26852593	26852595	Crebrf
chr17	26918022	26918024	Bnip1
chr17	26978509	26978511	Nkx2-5
chr17	27054034	27054036	Kifc5b
chr17	27057905	27057907	Gm27740
chr17	27057905	27057907	Gm27775
chr17	27070070	27070072	Phf1
chr17	27072415	27072417	Mir6968
chr17	27076402	27076404	Cuta
chr17	27076482	27076484	Cuta
chr17	27078395	27078397	Syngap1
chr17	27085063	27085065	Mir3083
chr17	27110122	27110124	Zbtb9
chr17	27154978	27154980	Ggnbp1
chr17	27165570	27165572	Bak1
chr17	27166202	27166204	Ggnbp1
chr17	27194247	27194249	Itpr3
chr17	27228188	27228190	Mir7677
chr17	27270835	27270837	Uqcc2
chr17	27304708	27304710	Ip6k3
chr17	27341382	27341384	Lemd2
chr17	27385010	27385012	9630028I04Rik
chr17	27454039	27454041	Mir7214
chr17	27465328	27465330	Mir7216
chr17	27492681	27492683	Mir7217
chr17	27495040	27495042	Mir7218
chr17	27640477	27640479	Grm4
chr17	27693517	27693519	Hmga1
chr17	27693547	27693549	Hmga1
chr17	27693596	27693598	Hmga1-rs1
chr17	27702671	27702673	AI413582
chr17	27759908	27759910	Nudt3
