index	AMYGDALA_CTRL_1	AMYGDALA_CTRL_2	AMYGDALA_FEAR_1	CORTEX_CTRL_1	CORTEX_CTRL_2	CORTEX_FEAR_1	CORTEX_FEAR_2	AMYGDALA_ERRB4_KO_1	AMYGDALA_ERRB4_KO_2	AMYGDALA_ERRB4_KO_3	AMYGDALA_ERRB4_WT_1	CORTEX_ERRB4_KO_1	CORTEX_ERRB4_KO_2	CORTEX_ERRB4_KO_3	CORTEX_ERRB4_WT_1	CORTEX_ERRB4_WT_2
1389	3.44850920105161e-07	3.49310359093359e-07	2.7994817192244e-07	3.79993145618057e-07	3.9013002331443e-07	4.24223833133695e-07	4.34369521037308e-07	3.86025576877346e-07	3.72879736445596e-07	3.71314798847159e-07	3.16441616813482e-07	4.44133959814162e-07	4.14055192655226e-07	5.60101294213379e-07	4.67887730027255e-07	5.17469771588527e-07
1390	3.50197445998264e-07	3.54944397143252e-07	2.94490934100229e-07	3.91566540916069e-07	4.10136691176709e-07	4.24223833133695e-07	4.36519865200859e-07	3.82808697070035e-07	3.75770277038198e-07	3.66997184907076e-07	3.04112722651917e-07	4.72397029984154e-07	4.40428134862566e-07	5.6714659351166e-07	4.78285235138972e-07	5.29320224372997e-07
1391	3.60890497784471e-07	3.60578435193145e-07	3.01762315189124e-07	3.97353238565075e-07	4.12137357962937e-07	4.25633214639122e-07	4.36519865200859e-07	3.9567621629928e-07	3.75770277038198e-07	3.54044343086826e-07	2.95893459877541e-07	4.72397029984154e-07	4.35153546421098e-07	5.77714542459083e-07	4.78285235138972e-07	5.29320224372997e-07
1392	3.79603338410332e-07	3.66212473243038e-07	3.05398005733571e-07	4.05068835430416e-07	4.14138024749164e-07	4.2704259614455e-07	4.34369521037308e-07	4.02109975913902e-07	3.75770277038198e-07	3.49726729146743e-07	3.04112722651917e-07	4.80472192889866e-07	4.45702723304033e-07	5.77714542459083e-07	4.78285235138972e-07	5.2537007344484e-07
1393	3.87623127249987e-07	3.60578435193145e-07	3.1994076791136e-07	4.06997734646751e-07	4.16138691535392e-07	4.35498885177115e-07	4.32219176873757e-07	4.11760615335836e-07	3.87332439408604e-07	3.58361957026909e-07	3.00003091264729e-07	5.04697681607002e-07	4.58889194407703e-07	5.91805141055646e-07	4.64421894990016e-07	5.2537007344484e-07
1394	3.87623127249987e-07	3.54944397143252e-07	3.1994076791136e-07	4.08926633863086e-07	4.32144025825215e-07	4.35498885177115e-07	4.45121241855063e-07	4.08543735528524e-07	3.90222980001205e-07	3.62679570966993e-07	2.95893459877541e-07	4.92584937248434e-07	4.72075665511373e-07	5.98850440353927e-07	4.64421894990016e-07	5.4907097901378e-07
1395	3.90296390196538e-07	3.60578435193145e-07	3.27212149000255e-07	4.12784432295757e-07	4.36145359397671e-07	4.4395517420968e-07	4.49421930182166e-07	4.18194374950458e-07	3.87332439408604e-07	3.62679570966993e-07	3.08222354039106e-07	4.92584937248434e-07	4.74712959732107e-07	6.05895739652209e-07	4.57490224915538e-07	5.53021129941937e-07
1396	3.98316179036193e-07	3.66212473243038e-07	3.34483530089149e-07	4.30144525242775e-07	4.36145359397671e-07	4.46773937220536e-07	4.51572274345717e-07	4.18194374950458e-07	3.90222980001205e-07	3.62679570966993e-07	3.08222354039106e-07	5.00660100154146e-07	4.85262136615042e-07	6.05895739652209e-07	4.67887730027255e-07	5.56971280870094e-07
1397	3.98316179036193e-07	3.60578435193145e-07	3.52661982811386e-07	4.2821562602644e-07	4.32144025825215e-07	4.51002081736818e-07	4.53722618509268e-07	4.14977495143147e-07	3.90222980001205e-07	3.79950026727326e-07	3.04112722651917e-07	5.00660100154146e-07	4.74712959732107e-07	6.02373090003068e-07	4.67887730027255e-07	5.6092143179825e-07
1398	3.90296390196538e-07	3.60578435193145e-07	3.56297673355833e-07	4.3207342445911e-07	4.26142025466532e-07	4.4395517420968e-07	4.5802330683637e-07	4.2462813456508e-07	3.93113520593807e-07	3.71314798847159e-07	3.08222354039106e-07	5.00660100154146e-07	4.69438371290639e-07	5.81237192108223e-07	4.60956059952777e-07	5.4907097901378e-07
1399	3.90296390196538e-07	3.54944397143252e-07	3.45390601722491e-07	4.2821562602644e-07	4.14138024749164e-07	4.48183318725963e-07	4.60173650999921e-07	4.34278773987014e-07	3.96004061186408e-07	3.84267640667409e-07	3.24660879587858e-07	4.9662251870129e-07	4.74712959732107e-07	5.81237192108223e-07	4.54024389878299e-07	5.45120828085624e-07
1400	3.87623127249987e-07	3.54944397143252e-07	3.38119220633597e-07	4.24357827593769e-07	4.16138691535392e-07	4.51002081736818e-07	4.62323995163472e-07	4.34278773987014e-07	3.78660817630799e-07	3.92902868547575e-07	3.36989773749422e-07	5.00660100154146e-07	4.74712959732107e-07	5.70669243160801e-07	4.47092719803821e-07	5.4907097901378e-07
1401	3.98316179036193e-07	3.60578435193145e-07	3.34483530089149e-07	4.22428928377434e-07	4.10136691176709e-07	4.46773937220536e-07	4.62323995163472e-07	4.34278773987014e-07	3.67098655260393e-07	3.79950026727326e-07	3.32880142362234e-07	4.88547355795578e-07	4.9053672505651e-07	5.84759841757364e-07	4.43626884766582e-07	5.29320224372997e-07
1402	4.00989441982745e-07	3.49310359093359e-07	3.38119220633597e-07	4.16642230728428e-07	4.10136691176709e-07	4.4395517420968e-07	4.62323995163472e-07	4.31061894179703e-07	3.58427033482588e-07	3.79950026727326e-07	3.36989773749422e-07	4.92584937248434e-07	4.9053672505651e-07	5.84759841757364e-07	4.33229379654866e-07	5.21419922516683e-07
1403	4.00989441982745e-07	3.3240824494368e-07	3.34483530089149e-07	4.16642230728428e-07	4.04134690818025e-07	4.3831764818797e-07	4.66624683490574e-07	4.2462813456508e-07	3.49755411704784e-07	3.66997184907076e-07	3.45209036523798e-07	4.9662251870129e-07	4.87899430835776e-07	5.95327790704787e-07	4.15900204468671e-07	5.29320224372997e-07
1404	4.03662704929297e-07	3.3240824494368e-07	3.1994076791136e-07	4.2821562602644e-07	4.12137357962937e-07	4.42545792704253e-07	4.55872962672819e-07	4.05326855721213e-07	3.49755411704784e-07	3.84267640667409e-07	3.53428299298174e-07	5.08735263059858e-07	4.82624842394308e-07	5.84759841757364e-07	3.98571029282476e-07	5.29320224372997e-07
1405	4.06335967875848e-07	3.26774206893788e-07	3.1994076791136e-07	4.30144525242775e-07	4.20140025107848e-07	4.36908266682543e-07	4.53722618509268e-07	4.02109975913902e-07	3.46864871112182e-07	3.88585254607492e-07	3.49318667910986e-07	5.00660100154146e-07	4.87899430835776e-07	5.95327790704787e-07	3.95105194245237e-07	5.1351962066037e-07
1406	4.090092308224e-07	3.26774206893788e-07	3.16305077366913e-07	4.26286726810104e-07	4.22140691894076e-07	4.41136411198825e-07	4.49421930182166e-07	4.05326855721213e-07	3.55536492889987e-07	3.75632412787242e-07	3.65757193459739e-07	5.12772844512714e-07	5.0372319616018e-07	5.88282491406505e-07	3.98571029282476e-07	5.09569469732213e-07
1407	4.11682493768952e-07	3.21140168843895e-07	3.09033696278019e-07	4.20500029161098e-07	4.16138691535392e-07	4.42545792704253e-07	4.53722618509268e-07	4.05326855721213e-07	3.6131757407519e-07	3.62679570966993e-07	3.69866824846927e-07	5.12772844512714e-07	5.11635078822382e-07	5.88282491406505e-07	4.02036864319715e-07	5.05619318804057e-07
1408	4.06335967875848e-07	3.15506130794002e-07	3.09033696278019e-07	4.34002323675446e-07	4.08136024390481e-07	4.45364555715108e-07	4.47271586018614e-07	4.11760615335836e-07	3.52645952297385e-07	3.4540911520666e-07	3.65757193459739e-07	5.08735263059858e-07	5.11635078822382e-07	5.81237192108223e-07	3.98571029282476e-07	5.05619318804057e-07
1409	4.00989441982745e-07	3.04238054694216e-07	3.01762315189124e-07	4.39789021324452e-07	4.10136691176709e-07	4.51002081736818e-07	4.42970897691512e-07	4.11760615335836e-07	3.38193249334378e-07	3.41091501266576e-07	3.73976456234115e-07	5.08735263059858e-07	5.16909667263849e-07	5.84759841757364e-07	4.12434369431432e-07	5.05619318804057e-07
1410	4.03662704929297e-07	2.98604016644323e-07	3.01762315189124e-07	4.30144525242775e-07	4.04134690818025e-07	4.2704259614455e-07	4.32219176873757e-07	4.05326855721213e-07	3.2374054637137e-07	3.28138659446327e-07	3.82195719008491e-07	5.04697681607002e-07	5.08997784601648e-07	5.81237192108223e-07	4.02036864319715e-07	5.09569469732213e-07
1411	3.98316179036193e-07	3.09872092744109e-07	3.12669386822466e-07	4.35931222891781e-07	4.10136691176709e-07	4.25633214639122e-07	4.30068832710206e-07	4.14977495143147e-07	3.35302708741776e-07	3.41091501266576e-07	3.86305350395679e-07	4.9662251870129e-07	5.06360490380914e-07	5.81237192108223e-07	4.05502699356954e-07	5.1351962066037e-07
1412	3.9296965314309e-07	3.04238054694216e-07	3.09033696278019e-07	4.43646819757122e-07	4.08136024390481e-07	4.29861359155405e-07	4.34369521037308e-07	4.14977495143147e-07	3.43974330519581e-07	3.49726729146743e-07	3.86305350395679e-07	4.88547355795578e-07	4.98448607718712e-07	5.91805141055646e-07	4.05502699356954e-07	5.17469771588527e-07
1413	4.00989441982745e-07	2.98604016644323e-07	3.01762315189124e-07	4.45575718973457e-07	4.06135357604253e-07	4.31270740660832e-07	4.34369521037308e-07	4.05326855721213e-07	3.32412168149175e-07	3.4540911520666e-07	3.82195719008491e-07	4.9662251870129e-07	5.01085901939446e-07	5.81237192108223e-07	4.15900204468671e-07	5.17469771588527e-07
1414	4.00989441982745e-07	3.04238054694216e-07	3.01762315189124e-07	4.45575718973457e-07	4.24141358680304e-07	4.34089503671688e-07	4.42970897691512e-07	4.05326855721213e-07	3.38193249334378e-07	3.49726729146743e-07	3.86305350395679e-07	4.9662251870129e-07	4.85262136615042e-07	5.74191892809942e-07	4.15900204468671e-07	5.33270375301154e-07
1415	3.98316179036193e-07	3.15506130794002e-07	2.98126624644677e-07	4.43646819757122e-07	4.20140025107848e-07	4.3268012216626e-07	4.36519865200859e-07	4.08543735528524e-07	3.29521627556573e-07	3.54044343086826e-07	3.86305350395679e-07	4.9662251870129e-07	4.69438371290639e-07	5.70669243160801e-07	4.02036864319715e-07	5.29320224372997e-07
1416	3.98316179036193e-07	3.21140168843895e-07	3.09033696278019e-07	4.45575718973457e-07	4.1813935832162e-07	4.34089503671688e-07	4.47271586018614e-07	4.11760615335836e-07	3.43974330519581e-07	3.62679570966993e-07	3.86305350395679e-07	5.08735263059858e-07	4.72075665511373e-07	5.77714542459083e-07	3.95105194245237e-07	5.3722052622931e-07
1417	3.98316179036193e-07	3.04238054694216e-07	3.16305077366913e-07	4.43646819757122e-07	4.16138691535392e-07	4.3831764818797e-07	4.42970897691512e-07	4.05326855721213e-07	3.49755411704784e-07	3.58361957026909e-07	3.86305350395679e-07	5.08735263059858e-07	4.56251900186969e-07	5.6362394386252e-07	3.91639359207998e-07	5.33270375301154e-07
1418	3.9296965314309e-07	2.98604016644323e-07	3.27212149000255e-07	4.41717920540787e-07	4.22140691894076e-07	4.35498885177115e-07	4.49421930182166e-07	4.02109975913902e-07	3.52645952297385e-07	3.49726729146743e-07	3.98634244557243e-07	5.1681042596557e-07	4.72075665511373e-07	5.6714659351166e-07	3.91639359207998e-07	5.4907097901378e-07
1419	3.9296965314309e-07	2.98604016644323e-07	3.38119220633597e-07	4.51362416622463e-07	4.1813935832162e-07	4.48183318725963e-07	4.49421930182166e-07	4.05326855721213e-07	3.55536492889987e-07	3.58361957026909e-07	3.86305350395679e-07	5.24885588871282e-07	4.72075665511373e-07	5.70669243160801e-07	3.91639359207998e-07	5.4907097901378e-07
1420	3.90296390196538e-07	2.9296997859443e-07	3.49026292266939e-07	4.51362416622463e-07	4.30143359038987e-07	4.51002081736818e-07	4.60173650999921e-07	3.9567621629928e-07	3.64208114667792e-07	3.66997184907076e-07	3.78086087621303e-07	5.28923170324138e-07	4.64163782849171e-07	5.84759841757364e-07	4.08968534394193e-07	5.56971280870094e-07
1421	3.95642916089642e-07	2.87335940544537e-07	3.49026292266939e-07	4.51362416622463e-07	4.42147359756354e-07	4.55230226253101e-07	4.66624683490574e-07	3.92459336491968e-07	3.64208114667792e-07	3.79950026727326e-07	3.90414981782867e-07	5.28923170324138e-07	4.69438371290639e-07	5.81237192108223e-07	3.95105194245237e-07	5.56971280870094e-07
1422	3.9296965314309e-07	2.9296997859443e-07	3.45390601722491e-07	4.41717920540787e-07	4.48149360115038e-07	4.49592700231391e-07	4.66624683490574e-07	4.02109975913902e-07	3.64208114667792e-07	3.71314798847159e-07	3.94524613170055e-07	5.32960751776994e-07	4.61526488628437e-07	5.77714542459083e-07	4.12434369431432e-07	5.41170677157467e-07
1423	3.87623127249987e-07	2.9296997859443e-07	3.63569054444728e-07	4.47504618189793e-07	4.58152694046177e-07	4.46773937220536e-07	4.62323995163472e-07	3.9567621629928e-07	3.6131757407519e-07	3.79950026727326e-07	3.94524613170055e-07	5.32960751776994e-07	4.58889194407703e-07	6.05895739652209e-07	4.12434369431432e-07	5.45120828085624e-07
1424	3.7693007546378e-07	2.98604016644323e-07	3.67204744989175e-07	4.41717920540787e-07	4.56152027259949e-07	4.4395517420968e-07	4.77376404308329e-07	4.11760615335836e-07	3.67098655260393e-07	3.92902868547575e-07	3.94524613170055e-07	5.3699833322985e-07	4.66801077069905e-07	6.05895739652209e-07	4.1936603950591e-07	5.4907097901378e-07
1425	3.63563760731022e-07	2.76067864444752e-07	3.5993336390028e-07	4.41717920540787e-07	4.40146692970126e-07	4.36908266682543e-07	4.53722618509268e-07	4.02109975913902e-07	3.64208114667792e-07	3.84267640667409e-07	3.86305350395679e-07	5.32960751776994e-07	4.61526488628437e-07	5.84759841757364e-07	4.02036864319715e-07	5.09569469732213e-07
1426	3.55543971891367e-07	2.64799788344966e-07	3.70840435533622e-07	4.37860122108116e-07	4.40146692970126e-07	4.35498885177115e-07	4.62323995163472e-07	3.92459336491968e-07	3.69989195852995e-07	3.97220482487659e-07	3.86305350395679e-07	5.28923170324138e-07	4.53614605966235e-07	5.91805141055646e-07	3.98571029282476e-07	5.21419922516683e-07
1427	3.39504394212057e-07	2.5353171224518e-07	3.63569054444728e-07	4.2821562602644e-07	4.42147359756354e-07	4.3268012216626e-07	4.40820553527961e-07	3.92459336491968e-07	3.64208114667792e-07	4.01538096427742e-07	3.94524613170055e-07	5.20848007418426e-07	4.43065429083299e-07	5.6362394386252e-07	4.02036864319715e-07	5.1351962066037e-07
1428	3.42177657158609e-07	2.5353171224518e-07	3.67204744989175e-07	4.24357827593769e-07	4.44148026542582e-07	4.31270740660832e-07	4.3867020936441e-07	3.89242456684657e-07	3.69989195852995e-07	4.14490938247992e-07	3.98634244557243e-07	5.32960751776994e-07	4.43065429083299e-07	5.6714659351166e-07	3.95105194245237e-07	5.1351962066037e-07
1429	3.34157868318954e-07	2.47897674195287e-07	3.70840435533622e-07	4.3207342445911e-07	4.44148026542582e-07	4.34089503671688e-07	4.42970897691512e-07	3.76374937455412e-07	3.58427033482588e-07	4.10173324307908e-07	3.90414981782867e-07	5.24885588871282e-07	4.2987895797963e-07	5.6714659351166e-07	3.98571029282476e-07	5.17469771588527e-07
1430	3.39504394212057e-07	2.70433826394859e-07	3.7447612607807e-07	4.30144525242775e-07	4.38146026183899e-07	4.42545792704253e-07	4.40820553527961e-07	3.60290538418856e-07	3.64208114667792e-07	4.18808552188075e-07	3.69866824846927e-07	5.28923170324138e-07	4.43065429083299e-07	5.70669243160801e-07	4.05502699356954e-07	5.21419922516683e-07
1431	3.39504394212057e-07	2.5353171224518e-07	3.85383197711411e-07	4.39789021324452e-07	4.38146026183899e-07	4.56639607758528e-07	4.47271586018614e-07	3.63507418226167e-07	3.78660817630799e-07	4.18808552188075e-07	3.73976456234115e-07	5.65261403399842e-07	4.53614605966235e-07	5.70669243160801e-07	4.08968534394193e-07	5.33270375301154e-07
1432	3.34157868318954e-07	2.64799788344966e-07	3.78111816622517e-07	4.43646819757122e-07	4.50150026901266e-07	4.49592700231391e-07	4.47271586018614e-07	3.57073658611545e-07	3.96004061186408e-07	4.14490938247992e-07	3.61647562072551e-07	5.65261403399842e-07	4.58889194407703e-07	5.60101294213379e-07	4.12434369431432e-07	5.33270375301154e-07
1433	3.34157868318954e-07	2.47897674195287e-07	3.70840435533622e-07	4.45575718973457e-07	4.50150026901266e-07	4.42545792704253e-07	4.34369521037308e-07	3.37772379767678e-07	4.01785142371611e-07	4.18808552188075e-07	3.57537930685362e-07	5.61223821946986e-07	4.56251900186969e-07	5.60101294213379e-07	4.1936603950591e-07	5.33270375301154e-07
1434	3.47524183051712e-07	2.47897674195287e-07	3.81747507166964e-07	4.62935811920475e-07	4.62154027618633e-07	4.49592700231391e-07	4.3867020936441e-07	3.47423019189611e-07	4.01785142371611e-07	4.18808552188075e-07	3.57537930685362e-07	5.89486892116978e-07	4.66801077069905e-07	5.56578644564238e-07	4.33229379654866e-07	5.53021129941937e-07
1435	3.47524183051712e-07	2.42263636145394e-07	3.85383197711411e-07	4.70651408785817e-07	4.78159361908456e-07	4.41136411198825e-07	4.45121241855063e-07	3.40989259574989e-07	3.93113520593807e-07	4.31761394008325e-07	3.65757193459739e-07	5.7737414775841e-07	4.69438371290639e-07	5.6714659351166e-07	4.40161049729343e-07	5.7277188458272e-07
1436	3.52870708944816e-07	2.42263636145394e-07	4.03561650433648e-07	4.66793610353146e-07	4.80160028694683e-07	4.41136411198825e-07	4.53722618509268e-07	3.37772379767678e-07	4.01785142371611e-07	4.31761394008325e-07	3.65757193459739e-07	5.7737414775841e-07	4.79987548173574e-07	5.70669243160801e-07	4.36695214692104e-07	5.88572488295347e-07
1437	3.55543971891367e-07	2.5353171224518e-07	4.03561650433648e-07	4.70651408785817e-07	4.84161362267139e-07	4.4395517420968e-07	4.53722618509268e-07	3.40989259574989e-07	3.96004061186408e-07	4.31761394008325e-07	3.73976456234115e-07	5.5718624049413e-07	4.79987548173574e-07	5.60101294213379e-07	4.5055855484106e-07	5.7277188458272e-07
1438	3.66237023677574e-07	2.59165750295073e-07	4.03561650433648e-07	4.6100691270414e-07	4.76158695122228e-07	4.34089503671688e-07	4.5802330683637e-07	3.37772379767678e-07	3.9889460177901e-07	4.49031849768657e-07	3.90414981782867e-07	5.65261403399842e-07	4.87899430835776e-07	5.6362394386252e-07	4.5055855484106e-07	5.80672186439034e-07
1439	3.63563760731022e-07	2.59165750295073e-07	3.89018888255859e-07	4.51362416622463e-07	4.72157361549772e-07	4.3268012216626e-07	4.53722618509268e-07	3.21687980731122e-07	4.10456764149416e-07	4.44714235828574e-07	3.94524613170055e-07	5.49111077588418e-07	4.74712959732107e-07	5.56578644564238e-07	4.43626884766582e-07	5.88572488295347e-07
1440	3.63563760731022e-07	2.64799788344966e-07	3.85383197711411e-07	4.55220215055134e-07	4.62154027618633e-07	4.3831764818797e-07	4.45121241855063e-07	3.24904860538433e-07	4.04675682964213e-07	4.36079007948408e-07	3.98634244557243e-07	5.32960751776994e-07	4.61526488628437e-07	5.53055994915098e-07	4.47092719803821e-07	5.7277188458272e-07
1441	3.60890497784471e-07	2.59165750295073e-07	3.85383197711411e-07	4.57149114271469e-07	4.54151360473721e-07	4.39727029693398e-07	4.40820553527961e-07	3.12037341309188e-07	4.10456764149416e-07	4.40396621888491e-07	3.86305350395679e-07	5.53148659041274e-07	4.79987548173574e-07	5.42488045967675e-07	4.57490224915538e-07	5.68821733654564e-07
1442	3.44850920105161e-07	2.5353171224518e-07	3.85383197711411e-07	4.51362416622463e-07	4.54151360473721e-07	4.29861359155405e-07	4.40820553527961e-07	3.02386701887254e-07	4.04675682964213e-07	4.40396621888491e-07	3.73976456234115e-07	5.45073496135562e-07	4.58889194407703e-07	5.53055994915098e-07	4.54024389878299e-07	5.6092143179825e-07
1443	3.31484605372403e-07	2.47897674195287e-07	3.81747507166964e-07	4.39789021324452e-07	4.50150026901266e-07	4.18586307111984e-07	4.45121241855063e-07	2.92736062465321e-07	4.01785142371611e-07	4.18808552188075e-07	3.65757193459739e-07	5.45073496135562e-07	4.48340017524767e-07	5.38965396318534e-07	4.43626884766582e-07	5.45120828085624e-07
1444	3.34157868318954e-07	2.5353171224518e-07	3.7447612607807e-07	4.39789021324452e-07	4.42147359756354e-07	4.14358162595702e-07	4.42970897691512e-07	2.95952942272632e-07	4.07566223556814e-07	4.10173324307908e-07	3.65757193459739e-07	5.53148659041274e-07	4.32516252200364e-07	5.24874797721971e-07	4.47092719803821e-07	5.41170677157467e-07
1445	3.34157868318954e-07	2.59165750295073e-07	3.81747507166964e-07	4.30144525242775e-07	4.34144692611443e-07	4.19995688617412e-07	4.30068832710206e-07	3.02386701887254e-07	4.07566223556814e-07	4.14490938247992e-07	3.82195719008491e-07	5.53148659041274e-07	4.37790840641832e-07	5.1782949842369e-07	4.54024389878299e-07	5.41170677157467e-07
1446	3.34157868318954e-07	2.76067864444752e-07	3.70840435533622e-07	4.2821562602644e-07	4.34144692611443e-07	4.14358162595702e-07	4.30068832710206e-07	3.02386701887254e-07	4.07566223556814e-07	4.10173324307908e-07	3.94524613170055e-07	5.5718624049413e-07	4.43065429083299e-07	5.14306848774549e-07	4.47092719803821e-07	5.53021129941937e-07
1447	3.31484605372403e-07	2.81701902494644e-07	3.52661982811386e-07	4.24357827593769e-07	4.34144692611443e-07	4.19995688617412e-07	4.30068832710206e-07	2.86302302850698e-07	4.04675682964213e-07	4.01538096427742e-07	3.94524613170055e-07	5.49111077588418e-07	4.45702723304033e-07	5.07261549476268e-07	4.47092719803821e-07	5.3722052622931e-07
1448	3.28811342425851e-07	2.87335940544537e-07	3.49026292266939e-07	4.26286726810104e-07	4.34144692611443e-07	4.2140507012284e-07	4.23617800219553e-07	2.83085423043387e-07	4.13347304742017e-07	3.97220482487659e-07	3.94524613170055e-07	5.53148659041274e-07	4.43065429083299e-07	5.1782949842369e-07	4.43626884766582e-07	5.4907097901378e-07
1449	3.20791553586196e-07	2.9296997859443e-07	3.45390601722491e-07	4.20500029161098e-07	4.30143359038987e-07	4.08720636573992e-07	4.171667677289e-07	2.6378414419952e-07	4.22018926519822e-07	3.79950026727326e-07	3.78086087621303e-07	5.5718624049413e-07	4.45702723304033e-07	5.1782949842369e-07	4.22831874543149e-07	5.41170677157467e-07
1450	3.26138079479299e-07	2.9296997859443e-07	3.38119220633597e-07	4.22428928377434e-07	4.26142025466532e-07	4.08720636573992e-07	4.15016423565349e-07	2.6378414419952e-07	4.1912838592722e-07	3.88585254607492e-07	3.73976456234115e-07	5.53148659041274e-07	4.48340017524767e-07	5.14306848774549e-07	4.1936603950591e-07	5.3722052622931e-07
1451	3.18118290639644e-07	2.98604016644323e-07	3.41754911178044e-07	4.20500029161098e-07	4.28142692252759e-07	4.10130018079419e-07	4.171667677289e-07	2.70217903814142e-07	4.22018926519822e-07	3.84267640667409e-07	3.86305350395679e-07	5.65261403399842e-07	4.37790840641832e-07	5.07261549476268e-07	4.33229379654866e-07	5.33270375301154e-07
1452	3.23464816532748e-07	2.98604016644323e-07	3.63569054444728e-07	4.2821562602644e-07	4.36145359397671e-07	4.14358162595702e-07	4.21467456056002e-07	2.73434783621453e-07	4.30690548297626e-07	3.79950026727326e-07	3.98634244557243e-07	5.61223821946986e-07	4.56251900186969e-07	5.1782949842369e-07	4.54024389878299e-07	5.56971280870094e-07
1453	3.23464816532748e-07	2.98604016644323e-07	3.5993336390028e-07	4.08926633863086e-07	4.40146692970126e-07	4.11539399584847e-07	4.32219176873757e-07	2.76651663428765e-07	4.1912838592722e-07	3.92902868547575e-07	3.90414981782867e-07	5.45073496135562e-07	4.61526488628437e-07	5.14306848774549e-07	4.57490224915538e-07	5.68821733654564e-07
1454	3.26138079479299e-07	3.04238054694216e-07	3.41754911178044e-07	3.9928213778141e-07	4.26142025466532e-07	4.12948781090274e-07	4.30068832710206e-07	2.79868543236076e-07	4.24909467112423e-07	3.92902868547575e-07	3.73976456234115e-07	5.28923170324138e-07	4.69438371290639e-07	5.14306848774549e-07	4.57490224915538e-07	5.4907097901378e-07
1455	3.31484605372403e-07	3.15506130794002e-07	3.41754911178044e-07	3.93495440132404e-07	4.28142692252759e-07	4.22814451628267e-07	4.40820553527961e-07	2.79868543236076e-07	4.27800007705025e-07	4.05855710367825e-07	3.53428299298174e-07	5.24885588871282e-07	4.48340017524767e-07	5.07261549476268e-07	4.71353565064494e-07	5.56971280870094e-07
1456	3.34157868318954e-07	3.04238054694216e-07	3.34483530089149e-07	3.97353238565075e-07	4.32144025825215e-07	4.45364555715108e-07	4.45121241855063e-07	2.79868543236076e-07	4.50924332445837e-07	4.05855710367825e-07	3.65757193459739e-07	5.45073496135562e-07	4.61526488628437e-07	5.07261549476268e-07	4.71353565064494e-07	5.53021129941937e-07
1457	3.31484605372403e-07	3.15506130794002e-07	3.41754911178044e-07	3.93495440132404e-07	4.38146026183899e-07	4.46773937220536e-07	4.45121241855063e-07	2.76651663428765e-07	4.68267576001446e-07	4.10173324307908e-07	3.78086087621303e-07	5.41035914682706e-07	4.56251900186969e-07	5.07261549476268e-07	4.78285235138972e-07	5.53021129941937e-07
1458	3.31484605372403e-07	3.15506130794002e-07	3.49026292266939e-07	3.87708742483398e-07	4.32144025825215e-07	4.41136411198825e-07	4.51572274345717e-07	2.73434783621453e-07	4.74048657186649e-07	4.10173324307908e-07	3.94524613170055e-07	5.61223821946986e-07	4.45702723304033e-07	5.03738899827127e-07	4.78285235138972e-07	5.4907097901378e-07
1459	3.31484605372403e-07	3.21140168843895e-07	3.34483530089149e-07	3.74206447969051e-07	4.20140025107848e-07	4.31270740660832e-07	4.47271586018614e-07	2.70217903814142e-07	4.68267576001446e-07	4.05855710367825e-07	3.73976456234115e-07	5.53148659041274e-07	4.40428134862566e-07	4.96693600528846e-07	4.64421894990016e-07	5.41170677157467e-07
1460	3.31484605372403e-07	3.3240824494368e-07	3.5993336390028e-07	3.78064246401721e-07	4.30143359038987e-07	4.4395517420968e-07	4.45121241855063e-07	2.76651663428765e-07	4.76939197779251e-07	4.10173324307908e-07	3.94524613170055e-07	5.45073496135562e-07	4.53614605966235e-07	4.93170950879705e-07	4.54024389878299e-07	5.45120828085624e-07
1461	3.39504394212057e-07	3.21140168843895e-07	3.52661982811386e-07	3.87708742483398e-07	4.26142025466532e-07	4.39727029693398e-07	4.51572274345717e-07	2.83085423043387e-07	4.76939197779251e-07	4.01538096427742e-07	4.02743875944431e-07	5.53148659041274e-07	4.64163782849171e-07	4.93170950879705e-07	4.54024389878299e-07	5.56971280870094e-07
1462	3.39504394212057e-07	3.15506130794002e-07	3.56297673355833e-07	3.93495440132404e-07	4.30143359038987e-07	4.41136411198825e-07	4.45121241855063e-07	2.83085423043387e-07	4.68267576001446e-07	3.97220482487659e-07	4.02743875944431e-07	5.5718624049413e-07	4.61526488628437e-07	4.89648301230564e-07	4.5055855484106e-07	5.6092143179825e-07
1463	3.34157868318954e-07	3.15506130794002e-07	3.67204744989175e-07	3.95424339348739e-07	4.14138024749164e-07	4.41136411198825e-07	4.42970897691512e-07	2.92736062465321e-07	4.5670541363104e-07	3.92902868547575e-07	4.02743875944431e-07	5.53148659041274e-07	4.56251900186969e-07	4.82603001932282e-07	4.54024389878299e-07	5.45120828085624e-07
1464	3.34157868318954e-07	3.04238054694216e-07	3.5993336390028e-07	3.93495440132404e-07	4.00133357245569e-07	4.31270740660832e-07	4.40820553527961e-07	2.89519182658009e-07	4.59595954223642e-07	3.84267640667409e-07	3.94524613170055e-07	5.32960751776994e-07	4.53614605966235e-07	4.64989753686579e-07	4.57490224915538e-07	5.21419922516683e-07
