chrom	merged_promoter.start	merged_promoter.end	name2	freq_name	freq_TSS
chr14	80101726	80103726	4930452G13Rik	1	1
chr14	80137237	80139237	Mir759	1	1
chr14	80170119	80172119	Pcdh8	2	1
chr14	80267983	80269983	Gm10845	1	1
chr14	80399108	80401108	Olfm4	1	1
chr14	84842369	84844369	Pcdh17	1	1
chr14	84875231	84877231	9630013A20Rik	1	1
chr14	86644776	86646776	4930529K09Rik	1	1
chr14	87539921	87541921	Diaph3	1	1
chr14	87815389	87817389	Tdrd3	2	1
chr14	88870203	88872203	Pcdh20	1	1
chr14	90295030	90297030	Gm5088	1	1
chr14	90525697	90527697	4930474H20Rik	1	1
chr14	94287107	94290888	Pcdh9	4	2
chr14	96279484	96281484	4921530L21Rik	1	1
chr14	96917253	96919253	Klhl1	1	1
chr14	98567984	98569984	Dach1	2	1
chr14	99444355	99446355	Mzt1	1	1
chr14	99444595	99446595	Bora	1	1
chr14	99497642	99499642	Pibf1	1	1
chr14	99497989	99499989	Dis3	1	1
chr14	99696909	99698909	Klf5	1	1
chr14	100548015	100550015	Klf12	1	1
chr14	101598286	101600286	Prr30	1	1
chr14	102007408	102009408	Tbc1d4	1	1
chr14	102038688	102040688	Commd6	2	1
chr14	102052183	102054183	Uchl3	1	1
chr14	102128144	102130144	Lmo7	1	1
chr14	103380849	103382849	Mir5130	1	1
chr14	103380854	103382854	Kctd12	1	1
chr14	103432020	103434020	4933432I03Rik	1	1
chr14	103445228	103447228	Irg1	1	1
chr14	103468432	103470432	Cln5	1	1
chr14	103497726	103499726	Fbxl3	1	1
chr14	103745017	103747017	Mycbp2	1	1
chr14	103911557	103913557	Scel	1	1
chr14	104048459	104050459	Slain1	1	1
chr14	104097649	104099649	Slain1os	1	1
chr14	104241918	104244693	Ednrb	3	2
chr14	104425359	104427359	4930432J09Rik	1	1
chr14	104866216	104868216	Pou4f1	1	1
chr14	104920883	104922883	Rnf219	1	1
chr14	105037363	105039363	D130009I18Rik	1	1
chr14	105512893	105514893	Gm17066	1	1
chr14	105575544	105577544	Rbm26	1	1
chr14	105656889	105658889	Ndfip2	2	1
chr14	105825775	105827775	5430440P10Rik	1	1
chr14	105897004	105899004	4930449E01Rik	1	1
chr14	105987765	105989765	9330188P03Rik	1	1
chr14	106021987	106023987	Mir6390	1	1
chr14	106295036	106297036	Spry2	1	1
chr14	106504414	106506414	Trim52	2	1
chr14	106884737	106886737	1700128A07Rik	1	1
chr14	109312456	109314456	Slitrk1	1	1
chr14	111153371	111155371	Slitrk6	1	1
chr14	112073336	112075336	Slitrk5	1	1
chr14	115230186	115232186	4930524C18Rik	1	1
chr14	115344170	115346170	1700100I10Rik	4	1
chr14	115441892	115443892	Mir17	1	1
chr14	115442072	115444072	Mir18	1	1
chr14	115442221	115444221	Mir19a	1	1
chr14	115442378	115444378	Mir20a	1	1
chr14	115442526	115444526	Mir19b-1	1	1
chr14	115442611	115444611	Mir17hg	1	1
chr14	115442648	115444648	Mir92-1	1	1
chr14	115490436	115492436	Gpc5	1	1
chr14	115807774	115809774	4930505G20Rik	1	1
chr14	117323518	117325518	Gpc6	2	1
chr14	118352069	118354069	Mir6239	1	1
chr14	118450468	118452468	Dct	1	1
chr14	118530987	118532987	Tgds	1	1
chr14	118535348	118537348	Gpr180	1	1
chr14	118634453	118636453	LOC105245869	2	1
chr14	118635252	118637252	Sox21	1	1
chr14	118656855	118658855	Mir6241	1	1
chr14	118665379	118667379	Gm9376	1	1
chr14	118764099	118766099	1700044C05Rik	1	1
chr14	118990694	118992694	Mir6391	1	1
chr14	119075153	119077153	Abcc4	3	2
chr14	119104441	119106441	Abcc4	3	2
chr14	119186092	119188092	Cldn10	6	2
chr14	119253171	119255171	Cldn10	6	2
chr14	119321389	119323389	Dzip1	2	2
chr14	119323692	119325692	Dzip1	2	2
chr14	119336153	119338153	Dnajc3	1	1
chr14	119497656	119499656	Uggt2	1	1
chr14	119536486	119538486	Hs6st3	1	1
chr14	120147448	120149448	1700006F04Rik	1	1
chr14	120440657	120442657	Oxgr1	1	1
chr14	120673890	120675890	Mbnl2	2	1
chr14	120876682	120878682	Rap2a	1	1
chr14	121309415	121311415	Ipo5	1	1
chr14	121433795	121435795	Farp1	1	1
chr14	121777452	121779452	Stk24	1	1
chr14	121903476	121905476	Slc15a1	1	1
chr14	122096639	122098639	Dock9	4	3
chr14	122137151	122139151	Dock9	4	3
chr14	122195956	122197956	Dock9	4	3
chr14	122276492	122279630	1810041H14Rik	2	2
chr14	122276827	122278827	Ubac2	1	1
chr14	122313996	122315996	Gpr18	1	1
chr14	122363415	122365415	Gpr183	1	1
chr14	122432895	122434895	Timm8a2	1	1
chr14	122505196	122507196	A330035P11Rik	1	1
chr14	122505303	122507303	Tm9sf2	1	1
chr14	122579915	122581915	Clybl	1	1
chr14	122631860	122633860	1700108J01Rik	1	1
chr14	122849337	122851368	Gm5089	2	2
chr14	122863880	122865880	Zic5	1	1
chr14	122873421	122875421	2610035F20Rik	1	1
chr14	122873605	122875605	Zic2	1	1
chr14	122932549	122934549	Pcca	1	1
chr14	123311387	123313387	Ggact	1	1
chr14	123381483	123383483	Tmtc4	1	1
chr14	123566724	123569407	AA536875	3	2
chr14	124025366	124027366	Nalcn	1	1
chr14	124058361	124060361	Itgbl1	1	1
chr14	124385856	124387856	1700024B18Rik	1	1
chr14	124590768	124592768	Fgf14	2	2
chr14	125075349	125077349	Fgf14	2	2
chr15	3219766	3221976	Sepp1	3	3
chr15	3252526	3254526	Ccdc152	1	1
chr15	3530842	3534352	Ghr	3	2
chr15	3928573	3930573	Fbxo4	1	1
chr15	3944752	3946752	AW549877	1	1
chr15	3945038	3947038	A630020A06	1	1
chr15	3975427	3977427	Oxct1	1	1
chr15	3976406	3978406	BC037032	1	1
chr15	4324490	4326490	Plcxd3	1	1
chr15	4676209	4678209	C6	1	1
chr15	4847736	4849736	Mroh2b	1	1
chr15	5012773	5014773	C7	1	1
chr15	5057533	5059533	Card6	1	1
chr15	5065612	5067612	Rpl37	1	1
chr15	5067420	5069420	Snord72	1	1
chr15	5092860	5094860	Prkaa1	1	1
chr15	5134559	5136559	Ttc33	1	1
chr15	5193187	5195187	Ptger4	2	1
chr15	5445317	5447317	5430437J10Rik	1	1
chr15	6248788	6250788	Dab2	5	2
chr15	6335747	6337747	Dab2	5	2
chr15	6394332	6396332	C9	1	1
chr15	6528846	6530846	Fyb	2	1
chr15	6657380	6659380	Rictor	1	1
chr15	6823313	6825313	Osmr	2	1
chr15	7078571	7080571	Lifr	2	2
chr15	7089541	7091541	Lifr	2	2
chr15	7347390	7349395	Egflam	3	2
chr15	7759047	7761047	Gdnf	4	3
chr15	7762726	7766549	Gdnf	4	3
chr15	8048209	8050209	Wdr70	1	1
chr15	8058312	8060312	Nup155	1	1
chr15	8118105	8120105	2410089E03Rik	1	1
chr15	8393463	8395463	Nipbl	2	1
chr15	8659807	8661807	Slc1a3	1	1
chr15	8916948	8918948	Ranbp3l	1	1
chr15	9000008	9002008	Nadk2	4	1
chr15	9069210	9071210	Skp2	2	2
chr15	9084181	9086181	Skp2	2	2
chr15	9069325	9071325	Lmbrd2	1	1
chr15	9208583	9210583	Ugt3a1	1	1
chr15	9264352	9266352	Ugt3a2	1	1
chr15	9364782	9366782	Capsl	1	1
chr15	9458631	9460631	Il7r	1	1
chr15	9677623	9679623	Spef2	3	1
chr15	10105992	10107992	Prlr	3	3
chr15	10152660	10154660	Prlr	3	3
chr15	10222405	10224405	Prlr	3	3
chr15	10287287	10289333	Agxt2	3	2
chr15	10399271	10401271	Dnajc21	1	1
chr15	10414692	10416692	Brix1	1	1
chr15	10414772	10416792	Rad1	3	2
chr15	10487423	10489423	Ttc23l	1	1
chr15	10529047	10531047	Gm10389	1	1
chr15	10642295	10645386	Rai14	2	2
chr15	10643590	10645654	4930556M19Rik	3	3
chr15	10757805	10759805	Gm19276	1	1
chr15	10881086	10883111	C1qtnf3	2	2
chr15	10910510	10912510	Amacr	1	1
chr15	10929475	10931475	Slc45a2	1	1
chr15	10966723	10968723	Rxfp3	1	1
chr15	10993544	10995544	Adamts12	1	1
chr15	11328413	11330413	Tars	1	1
chr15	11834429	11838126	Npr3	3	2
chr15	11835279	11837279	Gm5144	1	1
chr15	11895816	11897816	1700047G03Rik	1	1
chr15	11924762	11926762	Sub1	1	1
chr15	12046605	12048605	Zfr	1	1
chr15	12100246	12102246	Mir1898	1	1
chr15	12133848	12135848	Mtmr12	1	1
chr15	12250250	12252250	Golph3	1	1
chr15	12521311	12523311	Pdzd2	1	1
chr15	12753412	12755412	6030458C11Rik	2	1
chr15	12753569	12755569	Drosha	2	1
chr15	13102430	13104430	Cdh6	1	1
chr15	16706855	16708855	Cdh9	1	1
chr15	18298382	18300382	4921515E04Rik	1	1
chr15	18747701	18751083	Cdh10	2	2
chr15	20595505	20597505	Acot10	1	1
chr15	21040206	21042206	Cdh12	1	1
chr15	22643739	22645739	Gm5803	1	1
chr15	22965217	22967217	Cdh18	1	1
chr15	25342519	25344519	Basp1	1	1
chr15	25342946	25344946	Gm5468	1	1
chr15	25551304	25553304	Myo10	1	1
chr15	25772052	25774052	Fam134b	6	5
chr15	25862306	25864306	Fam134b	6	5
chr15	25869456	25873433	Fam134b	6	5
chr15	25876981	25878981	Mir7212	1	1
chr15	25913120	25915120	Zfp622	1	1
chr15	26237802	26239802	March11	2	1
chr15	26824319	26826319	Fbxl7	1	1
chr15	27174876	27176876	Mir297-1	1	1
chr15	27395431	27397431	Ank	1	1
chr15	27500248	27502248	Mir7117	1	1
chr15	27559448	27561448	Otulin	1	1
chr15	27610297	27612297	Fam105a	3	1
chr15	27954603	27956603	Trio	1	1
chr15	28132520	28134520	Dnah5	1	1
chr15	29642159	29644159	Mir3964	1	1
chr15	30101347	30103347	Ctnnd2	1	1
chr15	30967880	30969880	4930430F21Rik	1	1
chr15	31153139	31155139	Dap	1	1
chr15	31296514	31298514	Ankrd33b	3	1
chr15	31382444	31384444	Ropn1l	1	1
chr15	31459792	31461792	March6	1	1
chr15	31497666	31499666	Cmbl	1	1
chr15	31530559	31532559	Cct5	1	1
chr15	31530870	31532870	Fam173b	1	1
chr15	32106043	32108043	Tas2r119	1	1
chr15	32170687	32172687	Snord123	1	1
chr15	32173417	32175417	Snhg18	1	1
chr15	32173567	32175567	Sema5a	1	1
chr15	32849477	32851477	Sdc2	1	1
chr15	33011883	33013883	Cpq	2	1
chr15	33334694	33336694	1700084J12Rik	1	1
chr15	33582191	33584191	4930592A05Rik	1	1
chr15	33616638	33618638	Tspyl5	1	1
chr15	34011473	34013473	Mtdh	1	1
chr15	34166780	34168780	Laptm4b	1	1
chr15	34235435	34237435	Matn2	1	1
chr15	34286627	34288627	9430069I07Rik	1	1
chr15	34371980	34374031	Rpl30	2	2
chr15	34371988	34373988	Gm12191	1	1
chr15	34382066	34384066	Erich5	1	1
chr15	34424001	34426001	Hrsp12	1	1
chr15	34424065	34426065	Pop1	2	1
chr15	34603827	34605827	4930413F20Rik	1	1
chr15	34607461	34609461	Nipal2	1	1
chr15	34766109	34768803	Kcns2	2	2
chr15	35084561	35086561	Stk3	1	1
chr15	35224866	35226866	Osr2	1	1
chr15	35257290	35259290	BC048602	1	1
chr15	35300300	35302300	Vps13b	1	1
chr15	35589673	35591673	Mir599	1	1
chr15	35589802	35591802	Mir875	1	1
chr15	35867001	35869001	Cox6c	1	1
chr15	36069155	36071155	Rgs22	1	1
chr15	36093639	36095639	Fbxo43	1	1
chr15	36102764	36104764	Polr2k	2	1
chr15	36108284	36110284	Spag1	1	1
chr15	36168919	36170919	Mir8097	1	1
chr15	36211902	36213902	Rnf19a	1	1
chr15	36425546	36427546	Ankrd46	1	1
chr15	36484327	36486327	Snx31	1	1
chr15	36537728	36539728	Pabpc1	1	1
chr15	36719687	36721687	Ywhaz	4	3
chr15	36723293	36725293	Ywhaz	4	3
chr15	36725684	36727684	Ywhaz	4	3
chr15	36936157	36938157	Zfp706	1	1
chr15	37161790	37163790	Grhl2	1	1
chr15	37354308	37356308	4930447A16Rik	1	1
chr15	37361419	37363419	Gm15941	1	1
chr15	37388137	37390137	Ncald	4	3
chr15	37720755	37723183	Ncald	4	3
chr15	37889810	37891810	Rrm2b	1	1
chr15	38007609	38009609	Ubr5	2	1
chr15	38147957	38149957	Odf1	1	1
chr15	38229466	38231466	Klf10	2	1
chr15	38419302	38421302	Mir6951	1	1
chr15	38448021	38450021	Azin1	4	1
chr15	38523689	38525689	2310043O21Rik	1	1
chr15	38590658	38592658	Atp6v1c1	1	1
chr15	38657275	38659275	Borg	1	1
chr15	38764454	38766454	Baalc	1	1
chr15	38836825	38838878	Fzd6	2	2
chr15	38907477	38909477	Cthrc1	1	1
chr15	38943262	38945262	Slc25a32	1	1
chr15	38943419	38945419	Dcaf13	1	1
chr15	39028831	39030831	Rims2	4	2
chr15	39490056	39492056	Rims2	4	2
chr15	39576475	39578475	Dcstamp	5	1
chr15	39627590	39629590	Gm16291	1	1
chr15	39688016	39690016	Dpys	2	1
chr15	39774303	39776303	Lrp12	1	1
chr15	39793194	39795194	AU022793	1	1
chr15	39964910	39966910	9330182O14Rik	1	1
chr15	40357823	40359823	Gm16294	1	1
chr15	40485587	40487587	Zfpm2	1	1
chr15	41278027	41280027	Oxr1	5	4
chr15	41619579	41622060	Oxr1	5	4
chr15	41661503	41663503	Oxr1	5	4
chr15	41422539	41424539	Mir8115	1	1
chr15	41700266	41702266	Abra	1	1
chr15	42507523	42509523	Angpt1	2	1
chr15	43001364	43003364	Rspo2	1	1
chr15	43113282	43115282	Eif3e	1	1
chr15	43307582	43309582	Gm10373	1	1
chr15	43307774	43309774	Emc2	1	1
chr15	43700575	43702575	Tmem74	1	1
chr15	44026680	44028680	Trhr	1	1
chr15	44258656	44260656	Eny2	1	1
chr15	44258853	44260853	Nudcd1	2	1
chr15	44288098	44290098	Pkhd1l1	1	1
chr15	44450186	44452186	Ebag9	1	1
chr15	44537034	44539034	Sybu	8	4
chr15	44579218	44581218	Sybu	8	4
chr15	44583004	44585004	Sybu	8	4
chr15	44618609	44620609	Sybu	8	4
chr15	44618308	44620308	2310069G16Rik	1	1
chr15	44711939	44713939	A930017M01Rik	1	1
chr15	44945480	44947480	Kcnv1	1	1
chr15	46155130	46157130	1700022A22Rik	1	1
chr15	46326725	46328725	4930523O13Rik	1	1
chr15	46453850	46455850	4930548G14Rik	1	1
chr15	48622535	48624535	Csmd3	1	1
chr15	50719595	50722587	Trps1	3	2
chr15	50719660	50721660	Mir1907	1	1
chr15	51226156	51228156	Gm19303	1	1
chr15	51696007	51698007	Eif3h	1	1
chr15	51707986	51709986	Utp23	1	1
chr15	51822306	51824306	Rad21	1	1
chr15	51870652	51872652	Aard	1	1
chr15	52126107	52128107	Slc30a8	1	1
chr15	52542999	52544999	Med30	1	1
chr15	53176738	53178738	Ext1	1	1
chr15	53444834	53446834	Mir28c	1	1
chr15	53732991	53734991	Samd12	1	1
chr15	54109039	54111039	Tnfrsf11b	1	1
chr15	54241328	54243328	Colec10	1	1
chr15	54401920	54403920	Mal2	1	1
chr15	54576482	54578482	Nov	1	1
chr15	54750701	54752701	Enpp2	4	1
chr15	54902707	54904707	Taf2	1	1
chr15	54921033	54923033	Dscc1	1	1
chr15	54942871	54944871	Deptor	2	2
chr15	54963990	54965990	Deptor	2	2
chr15	54944137	54946137	Gm9920	1	1
chr15	55138304	55140304	Col14a1	1	1
chr15	55387867	55389867	Mrpl13	1	1
chr15	55387962	55389962	Mtbp	2	1
chr15	55737504	55739504	Sntb1	1	1
chr15	56520498	56522498	Has2os	1	1
chr15	56525101	56527101	Has2	1	1
chr15	57308180	57310180	Slc22a22	1	1
chr15	57525221	57527221	Zhx2	1	1
chr15	57722973	57724973	Derl1	1	1
chr15	57742753	57744753	Tbc1d31	2	1
chr15	57816457	57818457	Fam83a	1	1
chr15	57864849	57866849	9130401M01Rik	1	1
chr15	57907063	57909063	Zhx1	2	1
chr15	57965637	57967637	Atad2	1	1
chr15	57971990	57973990	Wdyhv1	1	1
chr15	58045447	58047447	Fbxo32	1	1
chr15	58154724	58156724	Klhl38	1	1
chr15	58219829	58221829	Anxa13	1	1
chr15	58246022	58248022	D15Ertd621e	1	1
chr15	58653982	58655982	Tmem65	1	1
chr15	58703203	58705203	Trmt12	1	1
chr15	58719783	58721783	Rnf139	1	1
chr15	58764285	58766285	Tatdn1	1	1
chr15	58764364	58766364	Ndufb9	1	1
chr15	58912581	58914581	Mtss1	2	1
chr15	59137502	59139502	Zfp572	1	1
chr15	59145646	59147646	Sqle	1	1
chr15	59204707	59206707	E430025E21Rik	1	1
chr15	59204752	59206752	Nsmce2	2	1
chr15	59479208	59481208	Trib1	1	1
chr15	59625514	59627514	Gm19510	1	1
chr15	59847173	59849173	4933412E24Rik	1	1
chr15	60653519	60655519	9930014A18Rik	1	1
chr15	60655635	60657635	Fam84b	1	1
chr15	60751825	60753825	A1bg	1	1
chr15	61605006	61607006	D030024E09Rik	1	1
chr15	61815895	61817895	Myc	4	1
chr15	61868540	61871811	Pvt1	3	2
chr15	62050006	62052006	H2afy3	1	1
chr15	63310163	63312163	Gm20740	1	1
chr15	63639294	63641294	Gsdmc	1	1
chr15	63647742	63649742	1700065I16Rik	2	1
chr15	63675731	63677731	Gsdmc2	2	1
chr15	63677863	63679863	Gsdmcl1	1	1
chr15	63709113	63711113	Gsdmc3	1	1
chr15	63711261	63713261	Gsdmcl2	1	1
chr15	63742852	63744852	Gsdmc4	1	1
chr15	63745015	63747015	Gsdmcl-ps	1	1
chr15	63891010	63893010	Fam49b	1	1
chr15	64143235	64145235	Asap1	5	2
chr15	64213481	64215481	Asap1	5	2
chr15	64752858	64754858	Adcy8	2	1
chr15	65617602	65619602	Efr3a	1	1
chr15	65742849	65744849	Oc90	1	1
chr15	65807366	65809366	Hhla1	1	1
chr15	66116786	66118786	Kcnq3	1	1
chr15	66331472	66333472	Lrrc6	1	1
chr15	66391608	66393608	Tmem71	1	1
chr15	66408133	66410133	Phf20l1	1	1
chr15	66501331	66503331	Tg	1	1
chr15	66662391	66664391	Sla	2	1
chr15	66721954	66723954	Wisp1	1	1
chr15	66800203	66802203	Ndrg1	1	1
chr15	67007444	67009444	St3gal1	1	1
chr15	67057330	67059330	1700012I11Rik	1	1
chr15	68089418	68091418	Zfat	2	1
chr15	68168072	68170072	Mir30b	1	1
chr15	68171851	68173851	Mir30d	1	1
chr15	68757849	68759849	Khdrbs3	1	1
chr15	69099962	69101962	4930504C09Rik	1	1
chr15	69753662	69755662	Gm19782	1	1
chr15	71557268	71559268	Fam135b	1	1
chr15	71863657	71865657	Col22a1	1	1
chr15	72375709	72377709	Kcnk9	1	1
chr15	72639754	72641754	Peg13	1	1
chr15	72885242	72887242	Trappc9	5	2
chr15	72890634	72892634	Trappc9	5	2
chr15	72919841	72921841	Chrac1	1	1
chr15	73014377	73016377	Ago2	1	1
chr15	73084312	73086312	Mir151	1	1
chr15	73252621	73254621	Ptk2	2	1
chr15	73341989	73343989	Dennd3	1	1
chr15	73425956	73427956	Slc45a4	2	2
chr15	73454174	73456174	Slc45a4	2	2
chr15	73536935	73538935	Gpr20	1	1
chr15	73552574	73556359	Ptp4a3	4	3
chr15	73577455	73579455	Ptp4a3	4	3
chr15	73669101	73671101	Mroh5	1	1
chr15	74345625	74347625	Adgrb1	1	1
chr15	74465748	74467748	Mroh4	1	1
chr15	74502000	74504000	Arc	2	1
chr15	74538590	74540590	4933427E11Rik	1	1
chr15	74538752	74540752	Jrk	1	1
chr15	74544268	74546268	Psca	1	1
chr15	74550663	74552663	Them6	1	1
chr15	74557456	74559456	Slurp1	1	1
chr15	74563743	74565743	Lypd2	1	1
chr15	74576117	74578117	2300005B03Rik	1	1
chr15	74582409	74584409	Lynx1	1	1
chr15	74592997	74594997	Ly6d	1	1
chr15	74608289	74610289	D730001G18Rik	2	1
chr15	74629398	74631398	Ly6k	1	1
chr15	74648245	74650245	Gml	1	1
chr15	74648505	74650505	Gml2	1	1
chr15	74671073	74673073	Cyp11b1	1	1
chr15	74685748	74687748	Cyp11b2	1	1
chr15	74711134	74713134	2010109I03Rik	1	1
chr15	74784480	74786535	Ly6e	6	3
chr15	74812860	74814860	Ly6i	1	1
chr15	74827461	74829461	Ly6a	6	1
chr15	74878093	74880267	Ly6c1	5	2
chr15	74941379	74943379	Ly6c2	1	1
chr15	74984690	74986690	Ly6g	1	1
chr15	75097850	75099850	Ly6f	1	1
chr15	75261259	75263259	9030619P08Rik	1	1
chr15	75396078	75398612	Ly6h	3	3
chr15	75426087	75428087	Gpihbp1	1	1
chr15	75446113	75448113	Zfp41	2	1
chr15	75508220	75510220	Top1mt	1	1
chr15	75533717	75535717	Rhpn1	2	1
chr15	75577352	75579352	Mafa	1	1
chr15	75671338	75673338	Zc3h3	1	1
chr15	75691768	75693768	Gsdmd	1	1
chr15	75718153	75720153	Mroh6	1	1
chr15	75723911	75725911	Naprt	1	1
chr15	75738774	75740986	Eef1d	8	2
chr15	75739164	75741164	Tigd5	1	1
chr15	75750990	75752990	Pycrl	1	1
chr15	75759160	75761160	Tsta3	1	1
chr15	75770381	75772381	Zfp623	1	1
chr15	75798614	75800614	Zfp707	1	1
chr15	75811715	75813715	Ccdc166	2	1
chr15	75823198	75825198	Mapk15	1	1
chr15	75838928	75840928	Fam83h	2	2
chr15	75843766	75845766	Fam83h	2	2
chr15	75894318	75896318	Mir6952	1	1
chr15	75899214	75901214	Scrib	3	1
chr15	75910300	75912376	Puf60	3	2
chr15	75919443	75921443	Nrbp2	1	1
chr15	75949625	75951625	Eppk1	1	1
chr15	75955986	75957986	BC024139	1	1
chr15	76025140	76027140	Plec	15	11
chr15	76027639	76032037	Plec	15	11
chr15	76035751	76040595	Plec	15	11
chr15	76058927	76062808	Plec	15	11
chr15	76045103	76047103	Mir1942	1	1
chr15	76072870	76074870	Parp10	2	1
chr15	76076236	76078236	Grina	1	1
chr15	76077620	76079620	Mir6953	1	1
chr15	76097518	76099518	Spatc1	1	1
chr15	76099269	76101269	Mirt2	1	1
chr15	76120398	76122398	Mir3079	1	1
chr15	76123863	76125863	Smpd5	1	1
chr15	76136675	76138675	Oplah	1	1
chr15	76156826	76158826	Exosc4	1	1
chr15	76160723	76162723	Gpaa1	1	1
chr15	76172952	76174952	Cyc1	1	1
chr15	76180540	76182540	Sharpin	1	1
chr15	76180723	76182723	Maf1	3	1
chr15	76198327	76200327	Hgh1	1	1
chr15	76204368	76206368	Tssk5	1	1
chr15	76209942	76211942	Mroh1	2	2
chr15	76219460	76221460	Mroh1	2	2
chr15	76262643	76264643	Mir6954	1	1
chr15	76286867	76288867	Scx	1	1
chr15	76306699	76308699	Bop1	1	1
chr15	76306874	76308874	Hsf1	1	1
chr15	76341248	76343248	Dgat1	1	1
chr15	76351559	76353559	Scrt1	1	1
chr15	76368176	76370176	Fbxl6	1	1
chr15	76368372	76370372	Slc52a2	1	1
chr15	76405788	76407788	Adck5	2	1
chr15	76437021	76439021	Cpsf1	2	1
chr15	76446282	76448282	Slc39a4	1	1
chr15	76455514	76457514	Vps28	2	1
chr15	76469359	76471359	Tonsl	1	1
chr15	76486331	76488331	Cyhr1	7	3
chr15	76489166	76491638	Cyhr1	7	3
chr15	76490070	76492070	Kifc2	1	1
chr15	76499378	76501378	Foxh1	1	1
chr15	76501109	76503109	Ppp1r16a	1	1
chr15	76526155	76528155	Gpt	1	1
chr15	76530971	76532971	Mfsd3	1	1
chr15	76539989	76541989	Recql4	1	1
chr15	76540169	76542169	Lrrc14	1	1
chr15	76551603	76553603	Lrrc24	1	1
chr15	76553275	76555275	C030006K11Rik	2	1
chr15	76647600	76649600	Arhgap39	2	1
chr15	76700865	76702865	Zfp251	1	1
chr15	76708705	76710705	Zfp7	1	1
chr15	76729370	76731370	Commd5	1	1
chr15	76733500	76735500	Rpl8	1	1
chr15	76754878	76756878	Zfp647	2	1
chr15	76777973	76779973	1110038F14Rik	1	1
chr15	76852157	76854217	Mb	3	3
chr15	76880098	76882098	Mb	3	3
chr15	76874504	76876705	Apol6	2	2
chr15	76913827	76915827	1700109K24Rik	1	1
chr15	76983242	76985242	Rbfox2	9	2
chr15	77136483	77138483	Rbfox2	9	2
chr15	77228540	77230540	Apol7a	2	1
chr15	77240464	77242510	Apol9a	2	2
chr15	77276890	77278890	Apol7b	2	2
chr15	77528318	77530318	Apol7b	2	2
chr15	77306476	77308476	Apol10a	1	1
chr15	77337700	77339700	Apol11a	1	1
chr15	77362745	77364745	Apol7c	1	1
chr15	77391322	77393322	1700025B11Rik	1	1
chr15	77425555	77427555	Apol10b	1	1
chr15	77448397	77450397	Gm8221	1	1
chr15	77472716	77474716	Apol11b	1	1
chr15	77528318	77530318	Apol7e	1	1
chr15	77558501	77560550	Apol9b	2	2
chr15	77584659	77586659	Apol8	1	1
chr15	77671605	77673605	Myh9	1	1
chr15	77758424	77760424	Txn2	1	1
chr15	77786152	77788152	Foxred2	2	1
chr15	77800254	77802254	Eif3d	1	1
chr15	77948710	77950710	Cacng2	1	1
chr15	78003538	78005538	Ift27	1	1
chr15	78033586	78035586	Pvalb	1	1
chr15	78074240	78076240	Ncf4	1	1
chr15	78114279	78116279	Mir7676-1	2	2
chr15	78178028	78180028	Mir7676-1	2	2
chr15	78114279	78116279	Mir7676-2	2	2
chr15	78178028	78180028	Mir7676-2	2	2
chr15	78135151	78137151	Csf2rb2	2	1
chr15	78155419	78157419	Csf2rb	1	1
chr15	78218199	78220199	Tex33	3	2
chr15	78225342	78227342	Tex33	3	2
chr15	78235289	78237289	Tst	1	1
chr15	78236141	78238533	Mpst	3	3
chr15	78257993	78259993	Kctd17	4	1
chr15	78298064	78300064	Tmprss6	1	1
chr15	78324496	78326496	Il2rb	1	1
chr15	78359081	78361081	C1qtnf6	3	1
chr15	78373775	78375775	Sstr3	1	1
chr15	78402213	78404213	Rac2	1	1
chr15	78426476	78428476	Cyth4	1	1
chr15	78547543	78549543	Elfn2	1	1
chr15	78602875	78604875	Mfng	1	1
chr15	78632472	78634472	Card10	1	1
chr15	78672076	78674076	Cdc42ep1	1	1
chr15	78684959	78686959	Lgals2	1	1
chr15	78706619	78708619	Gga1	1	1
chr15	78721269	78723269	Mir6955	1	1
chr15	78729197	78731197	Sh3bp1	5	1
chr15	78743348	78745348	Pdxp	1	1
chr15	78756154	78758154	Lgals1	1	1
chr15	78764362	78766362	Nol12	1	1
chr15	78777153	78779153	Triobp	4	2
chr15	78812485	78814485	Triobp	4	2
chr15	78831652	78833652	Mir6956	1	1
chr15	78840471	78842471	Gm10865	1	1
chr15	78857641	78859641	H1f0	1	1
chr15	78860303	78862303	Gcat	2	1
chr15	78871314	78873314	Galr3	1	1
chr15	78892289	78894289	Ankrd54	1	1
chr15	78904652	78906652	Eif3l	1	1
chr15	78938412	78940412	Micall1	1	1
chr15	78970681	78972681	1700088E04Rik	4	1
chr15	78970754	78972754	Polr2f	1	1
chr15	78993920	78995920	Sox10	1	1
chr15	78995495	78997495	Gm10863	1	1
chr15	79058602	79060811	Pick1	2	2
chr15	79084178	79086178	Slc16a8	1	1
chr15	79114939	79116939	Baiap2l2	1	1
chr15	79157801	79159801	Pla2g6	4	1
chr15	79176050	79179831	Maff	4	4
chr15	79204730	79206730	Mir1943	1	1
chr15	79232349	79234733	Tmem184b	4	4
chr15	79271248	79273487	Csnk1e	3	2
chr15	79334671	79336671	Kcnj4	1	1
chr15	79345837	79347837	Kdelr3	1	1
chr15	79362347	79364347	Ddx17	4	3
chr15	79375989	79378171	Ddx17	4	3
chr15	79434539	79436539	Dmc1	3	1
chr15	79488386	79490386	Fam227a	1	1
chr15	79488656	79490656	Cby1	1	1
chr15	79500297	79502297	Tomm22	1	1
